Filtering the log data using "process == "DietDailyMobile""
Timestamp                       (process)[PID]    
2025-10-04 20:28:43.222593+0800  localhost DietDailyMobile[9600]: (CoreFoundation) [com.apple.CFBundle:strings] Bundle: CFBundle 0x600003b008c0 </Library/Developer/CoreSimulator/Volumes/iOS_23A343/Library/Developer/CoreSimulator/Profiles/Runtimes/iOS 26.0.simruntime/Contents/Resources/RuntimeRoot/System/Library/Frameworks/Foundation.framework> (not loaded), key: Err260.dv, value: (null), table: FoundationErrors, localizationNames: (null), result: <same as key>
2025-10-04 20:28:43.222601+0800  localhost DietDailyMobile[9600]: (CoreFoundation) [com.apple.CFBundle:strings] Bundle: CFBundle 0x600003b008c0 </Library/Developer/CoreSimulator/Volumes/iOS_23A343/Library/Developer/CoreSimulator/Profiles/Runtimes/iOS 26.0.simruntime/Contents/Resources/RuntimeRoot/System/Library/Frameworks/Foundation.framework> (not loaded), key: Err260.fv, value: (null), table: FoundationErrors, localizationNames: (null), result: <same as key>
2025-10-04 20:28:43.222609+0800  localhost DietDailyMobile[9600]: (CoreFoundation) [com.apple.CFBundle:strings] Bundle: CFBundle 0x600003b008c0 </Library/Developer/CoreSimulator/Volumes/iOS_23A343/Library/Developer/CoreSimulator/Profiles/Runtimes/iOS 26.0.simruntime/Contents/Resources/RuntimeRoot/System/Library/Frameworks/Foundation.framework> (not loaded), key: Err260.uv, value: (null), table: FoundationErrors, localizationNames: (null), result: <same as key>
2025-10-04 20:28:43.222627+0800  localhost DietDailyMobile[9600]: (CoreFoundation) [com.apple.CFBundle:strings] Bundle: CFBundle 0x600003b008c0 </Library/Developer/CoreSimulator/Volumes/iOS_23A343/Library/Developer/CoreSimulator/Profiles/Runtimes/iOS 26.0.simruntime/Contents/Resources/RuntimeRoot/System/Library/Frameworks/Foundation.framework> (not loaded), key: Err260.d, value: (null), table: FoundationErrors, localizationNames: (null), result: <same as key>
2025-10-04 20:28:43.222681+0800  localhost DietDailyMobile[9600]: (CoreFoundation) [com.apple.CFBundle:strings] Bundle: CFBundle 0x600003b008c0 </Library/Developer/CoreSimulator/Volumes/iOS_23A343/Library/Developer/CoreSimulator/Profiles/Runtimes/iOS 26.0.simruntime/Contents/Resources/RuntimeRoot/System/Library/Frameworks/Foundation.framework> (not loaded), key: Err260.f, value: (null), table: FoundationErrors, localizationNames: (null), result: The file “%@” couldn’t be opened because there is no such file.
2025-10-04 20:28:43.222729+0800  localhost DietDailyMobile[9600]: (CoreHaptics)        CHHapticPattern.mm:487   +[CHHapticPattern patternForKey:error:]: Failed to read pattern library data: Error Domain=NSCocoaErrorDomain Code=260 "The file “hapticpatternlibrary.plist” couldn’t be opened because there is no such file." UserInfo={NSFilePath=/Library/Audio/Tunings/Generic/Haptics/Library/hapticpatternlibrary.plist, NSURL=file:///Library/Audio/Tunings/Generic/Haptics/Library/hapticpatternlibrary.plist, NSUnderlyingError=0x600000d9b510 {Error Domain=NSPOSIXErrorDomain Code=2 "No such file or directory"}}
2025-10-04 20:28:43.222794+0800  localhost DietDailyMobile[9600]: (CoreFoundation) [com.apple.CFBundle:strings] Bundle: CFBundle 0x600003b008c0 </Library/Developer/CoreSimulator/Volumes/iOS_23A343/Library/Developer/CoreSimulator/Profiles/Runtimes/iOS 26.0.simruntime/Contents/Resources/RuntimeRoot/System/Library/Frameworks/Foundation.framework> (not loaded), key: Err260.dfuv, value: (null), table: FoundationErrors, localizationNames: (null), result: <same as key>
2025-10-04 20:28:43.222803+0800  localhost DietDailyMobile[9600]: (CoreFoundation) [com.apple.CFBundle:strings] Bundle: CFBundle 0x600003b008c0 </Library/Developer/CoreSimulator/Volumes/iOS_23A343/Library/Developer/CoreSimulator/Profiles/Runtimes/iOS 26.0.simruntime/Contents/Resources/RuntimeRoot/System/Library/Frameworks/Foundation.framework> (not loaded), key: Err260.dfu, value: (null), table: FoundationErrors, localizationNames: (null), result: <same as key>
2025-10-04 20:28:43.222811+0800  localhost DietDailyMobile[9600]: (CoreFoundation) [com.apple.CFBundle:strings] Bundle: CFBundle 0x600003b008c0 </Library/Developer/CoreSimulator/Volumes/iOS_23A343/Library/Developer/CoreSimulator/Profiles/Runtimes/iOS 26.0.simruntime/Contents/Resources/RuntimeRoot/System/Library/Frameworks/Foundation.framework> (not loaded), key: Err260.dfv, value: (null), table: FoundationErrors, localizationNames: (null), result: <same as key>
2025-10-04 20:28:43.222819+0800  localhost DietDailyMobile[9600]: (CoreFoundation) [com.apple.CFBundle:strings] Bundle: CFBundle 0x600003b008c0 </Library/Developer/CoreSimulator/Volumes/iOS_23A343/Library/Developer/CoreSimulator/Profiles/Runtimes/iOS 26.0.simruntime/Contents/Resources/RuntimeRoot/System/Library/Frameworks/Foundation.framework> (not loaded), key: Err260.duv, value: (null), table: FoundationErrors, localizationNames: (null), result: <same as key>
2025-10-04 20:28:43.222827+0800  localhost DietDailyMobile[9600]: (CoreFoundation) [com.apple.CFBundle:strings] Bundle: CFBundle 0x600003b008c0 </Library/Developer/CoreSimulator/Volumes/iOS_23A343/Library/Developer/CoreSimulator/Profiles/Runtimes/iOS 26.0.simruntime/Contents/Resources/RuntimeRoot/System/Library/Frameworks/Foundation.framework> (not loaded), key: Err260.fuv, value: (null), table: FoundationErrors, localizationNames: (null), result: <same as key>
2025-10-04 20:28:43.222834+0800  localhost DietDailyMobile[9600]: (CoreFoundation) [com.apple.CFBundle:strings] Bundle: CFBundle 0x600003b008c0 </Library/Developer/CoreSimulator/Volumes/iOS_23A343/Library/Developer/CoreSimulator/Profiles/Runtimes/iOS 26.0.simruntime/Contents/Resources/RuntimeRoot/System/Library/Frameworks/Foundation.framework> (not loaded), key: Err260.df, value: (null), table: FoundationErrors, localizationNames: (null), result: <same as key>
2025-10-04 20:28:43.222871+0800  localhost DietDailyMobile[9600]: (CoreFoundation) [com.apple.CFBundle:strings] Bundle: CFBundle 0x600003b008c0 </Library/Developer/CoreSimulator/Volumes/iOS_23A343/Library/Developer/CoreSimulator/Profiles/Runtimes/iOS 26.0.simruntime/Contents/Resources/RuntimeRoot/System/Library/Frameworks/Foundation.framework> (not loaded), key: Err260.du, value: (null), table: FoundationErrors, localizationNames: (null), result: <same as key>
2025-10-04 20:28:43.222927+0800  localhost DietDailyMobile[9600]: (CoreFoundation) [com.apple.CFBundle:strings] Bundle: CFBundle 0x600003b008c0 </Library/Developer/CoreSimulator/Volumes/iOS_23A343/Library/Developer/CoreSimulator/Profiles/Runtimes/iOS 26.0.simruntime/Contents/Resources/RuntimeRoot/System/Library/Frameworks/Foundation.framework> (not loaded), key: Err260.fu, value: (null), table: FoundationErrors, localizationNames: (null), result: <same as key>
2025-10-04 20:28:43.222972+0800  localhost DietDailyMobile[9600]: (CoreFoundation) [com.apple.CFBundle:strings] Bundle: CFBundle 0x600003b008c0 </Library/Developer/CoreSimulator/Volumes/iOS_23A343/Library/Developer/CoreSimulator/Profiles/Runtimes/iOS 26.0.simruntime/Contents/Resources/RuntimeRoot/System/Library/Frameworks/Foundation.framework> (not loaded), key: Err260.dv, value: (null), table: FoundationErrors, localizationNames: (null), result: <same as key>
2025-10-04 20:28:43.223006+0800  localhost DietDailyMobile[9600]: (CoreFoundation) [com.apple.CFBundle:strings] Bundle: CFBundle 0x600003b008c0 </Library/Developer/CoreSimulator/Volumes/iOS_23A343/Library/Developer/CoreSimulator/Profiles/Runtimes/iOS 26.0.simruntime/Contents/Resources/RuntimeRoot/System/Library/Frameworks/Foundation.framework> (not loaded), key: Err260.fv, value: (null), table: FoundationErrors, localizationNames: (null), result: <same as key>
2025-10-04 20:28:43.223015+0800  localhost DietDailyMobile[9600]: (CoreFoundation) [com.apple.CFBundle:strings] Bundle: CFBundle 0x600003b008c0 </Library/Developer/CoreSimulator/Volumes/iOS_23A343/Library/Developer/CoreSimulator/Profiles/Runtimes/iOS 26.0.simruntime/Contents/Resources/RuntimeRoot/System/Library/Frameworks/Foundation.framework> (not loaded), key: Err260.uv, value: (null), table: FoundationErrors, localizationNames: (null), result: <same as key>
2025-10-04 20:28:43.223023+0800  localhost DietDailyMobile[9600]: (CoreFoundation) [com.apple.CFBundle:strings] Bundle: CFBundle 0x600003b008c0 </Library/Developer/CoreSimulator/Volumes/iOS_23A343/Library/Developer/CoreSimulator/Profiles/Runtimes/iOS 26.0.simruntime/Contents/Resources/RuntimeRoot/System/Library/Frameworks/Foundation.framework> (not loaded), key: Err260.d, value: (null), table: FoundationErrors, localizationNames: (null), result: <same as key>
2025-10-04 20:28:43.223032+0800  localhost DietDailyMobile[9600]: (CoreFoundation) [com.apple.CFBundle:strings] Bundle: CFBundle 0x600003b008c0 </Library/Developer/CoreSimulator/Volumes/iOS_23A343/Library/Developer/CoreSimulator/Profiles/Runtimes/iOS 26.0.simruntime/Contents/Resources/RuntimeRoot/System/Library/Frameworks/Foundation.framework> (not loaded), key: Err260.f, value: (null), table: FoundationErrors, localizationNames: (null), result: The file “%@” couldn’t be opened because there is no such file.
2025-10-04 20:28:43.223079+0800  localhost DietDailyMobile[9600]: (UIKitCore) [com.apple.UIKit:UIKBFeedbackGenerator] <_UIKBFeedbackGenerator: 0x60000353d130>: Error creating CHHapticPattern: Error Domain=NSCocoaErrorDomain Code=260 "The file “hapticpatternlibrary.plist” couldn’t be opened because there is no such file." UserInfo={NSFilePath=/Library/Audio/Tunings/Generic/Haptics/Library/hapticpatternlibrary.plist, NSURL=file:///Library/Audio/Tunings/Generic/Haptics/Library/hapticpatternlibrary.plist, NSUnderlyingError=0x600000d9b510 {Error Domain=NSPOSIXErrorDomain Code=2 "No such file or directory"}}
2025-10-04 20:28:43.223095+0800  localhost DietDailyMobile[9600]: (CoreHaptics)        CHHapticPattern.mm:482   +[CHHapticPattern patternForKey:error:]: Creating pattern for key 'KeyboardInputText'
2025-10-04 20:28:43.223146+0800  localhost DietDailyMobile[9600]: (CoreHaptics)        CHHapticPattern.mm:484   +[CHHapticPattern patternForKey:error:]: Pattern library path: /Library/Audio/Tunings/Generic/Haptics/Library/hapticpatternlibrary.plist
2025-10-04 20:28:43.223213+0800  localhost DietDailyMobile[9600]: (CoreFoundation) [com.apple.CFBundle:strings] Bundle: CFBundle 0x600003b008c0 </Library/Developer/CoreSimulator/Volumes/iOS_23A343/Library/Developer/CoreSimulator/Profiles/Runtimes/iOS 26.0.simruntime/Contents/Resources/RuntimeRoot/System/Library/Frameworks/Foundation.framework> (not loaded), key: Err260.dfuv, value: (null), table: FoundationErrors, localizationNames: (null), result: <same as key>
2025-10-04 20:28:43.223258+0800  localhost DietDailyMobile[9600]: (CoreFoundation) [com.apple.CFBundle:strings] Bundle: CFBundle 0x600003b008c0 </Library/Developer/CoreSimulator/Volumes/iOS_23A343/Library/Developer/CoreSimulator/Profiles/Runtimes/iOS 26.0.simruntime/Contents/Resources/RuntimeRoot/System/Library/Frameworks/Foundation.framework> (not loaded), key: Err260.dfu, value: (null), table: FoundationErrors, localizationNames: (null), result: <same as key>
2025-10-04 20:28:43.223300+0800  localhost DietDailyMobile[9600]: (CoreFoundation) [com.apple.CFBundle:strings] Bundle: CFBundle 0x600003b008c0 </Library/Developer/CoreSimulator/Volumes/iOS_23A343/Library/Developer/CoreSimulator/Profiles/Runtimes/iOS 26.0.simruntime/Contents/Resources/RuntimeRoot/System/Library/Frameworks/Foundation.framework> (not loaded), key: Err260.dfv, value: (null), table: FoundationErrors, localizationNames: (null), result: <same as key>
2025-10-04 20:28:43.223309+0800  localhost DietDailyMobile[9600]: (CoreFoundation) [com.apple.CFBundle:strings] Bundle: CFBundle 0x600003b008c0 </Library/Developer/CoreSimulator/Volumes/iOS_23A343/Library/Developer/CoreSimulator/Profiles/Runtimes/iOS 26.0.simruntime/Contents/Resources/RuntimeRoot/System/Library/Frameworks/Foundation.framework> (not loaded), key: Err260.duv, value: (null), table: FoundationErrors, localizationNames: (null), result: <same as key>
2025-10-04 20:28:43.223319+0800  localhost DietDailyMobile[9600]: (CoreFoundation) [com.apple.CFBundle:strings] Bundle: CFBundle 0x600003b008c0 </Library/Developer/CoreSimulator/Volumes/iOS_23A343/Library/Developer/CoreSimulator/Profiles/Runtimes/iOS 26.0.simruntime/Contents/Resources/RuntimeRoot/System/Library/Frameworks/Foundation.framework> (not loaded), key: Err260.fuv, value: (null), table: FoundationErrors, localizationNames: (null), result: <same as key>
2025-10-04 20:28:43.223379+0800  localhost DietDailyMobile[9600]: (CoreFoundation) [com.apple.CFBundle:strings] Bundle: CFBundle 0x600003b008c0 </Library/Developer/CoreSimulator/Volumes/iOS_23A343/Library/Developer/CoreSimulator/Profiles/Runtimes/iOS 26.0.simruntime/Contents/Resources/RuntimeRoot/System/Library/Frameworks/Foundation.framework> (not loaded), key: Err260.df, value: (null), table: FoundationErrors, localizationNames: (null), result: <same as key>
2025-10-04 20:28:43.223429+0800  localhost DietDailyMobile[9600]: (CoreFoundation) [com.apple.CFBundle:strings] Bundle: CFBundle 0x600003b008c0 </Library/Developer/CoreSimulator/Volumes/iOS_23A343/Library/Developer/CoreSimulator/Profiles/Runtimes/iOS 26.0.simruntime/Contents/Resources/RuntimeRoot/System/Library/Frameworks/Foundation.framework> (not loaded), key: Err260.du, value: (null), table: FoundationErrors, localizationNames: (null), result: <same as key>
2025-10-04 20:28:43.223437+0800  localhost DietDailyMobile[9600]: (CoreFoundation) [com.apple.CFBundle:strings] Bundle: CFBundle 0x600003b008c0 </Library/Developer/CoreSimulator/Volumes/iOS_23A343/Library/Developer/CoreSimulator/Profiles/Runtimes/iOS 26.0.simruntime/Contents/Resources/RuntimeRoot/System/Library/Frameworks/Foundation.framework> (not loaded), key: Err260.fu, value: (null), table: FoundationErrors, localizationNames: (null), result: <same as key>
2025-10-04 20:28:43.223447+0800  localhost DietDailyMobile[9600]: (CoreFoundation) [com.apple.CFBundle:strings] Bundle: CFBundle 0x600003b008c0 </Library/Developer/CoreSimulator/Volumes/iOS_23A343/Library/Developer/CoreSimulator/Profiles/Runtimes/iOS 26.0.simruntime/Contents/Resources/RuntimeRoot/System/Library/Frameworks/Foundation.framework> (not loaded), key: Err260.dv, value: (null), table: FoundationErrors, localizationNames: (null), result: <same as key>
2025-10-04 20:28:43.223457+0800  localhost DietDailyMobile[9600]: (CoreFoundation) [com.apple.CFBundle:strings] Bundle: CFBundle 0x600003b008c0 </Library/Developer/CoreSimulator/Volumes/iOS_23A343/Library/Developer/CoreSimulator/Profiles/Runtimes/iOS 26.0.simruntime/Contents/Resources/RuntimeRoot/System/Library/Frameworks/Foundation.framework> (not loaded), key: Err260.fv, value: (null), table: FoundationErrors, localizationNames: (null), result: <same as key>
2025-10-04 20:28:43.223465+0800  localhost DietDailyMobile[9600]: (CoreFoundation) [com.apple.CFBundle:strings] Bundle: CFBundle 0x600003b008c0 </Library/Developer/CoreSimulator/Volumes/iOS_23A343/Library/Developer/CoreSimulator/Profiles/Runtimes/iOS 26.0.simruntime/Contents/Resources/RuntimeRoot/System/Library/Frameworks/Foundation.framework> (not loaded), key: Err260.uv, value: (null), table: FoundationErrors, localizationNames: (null), result: <same as key>
2025-10-04 20:28:43.223478+0800  localhost DietDailyMobile[9600]: (CoreFoundation) [com.apple.CFBundle:strings] Bundle: CFBundle 0x600003b008c0 </Library/Developer/CoreSimulator/Volumes/iOS_23A343/Library/Developer/CoreSimulator/Profiles/Runtimes/iOS 26.0.simruntime/Contents/Resources/RuntimeRoot/System/Library/Frameworks/Foundation.framework> (not loaded), key: Err260.d, value: (null), table: FoundationErrors, localizationNames: (null), result: <same as key>
2025-10-04 20:28:43.223486+0800  localhost DietDailyMobile[9600]: (CoreFoundation) [com.apple.CFBundle:strings] Bundle: CFBundle 0x600003b008c0 </Library/Developer/CoreSimulator/Volumes/iOS_23A343/Library/Developer/CoreSimulator/Profiles/Runtimes/iOS 26.0.simruntime/Contents/Resources/RuntimeRoot/System/Library/Frameworks/Foundation.framework> (not loaded), key: Err260.f, value: (null), table: FoundationErrors, localizationNames: (null), result: The file “%@” couldn’t be opened because there is no such file.
2025-10-04 20:28:43.223531+0800  localhost DietDailyMobile[9600]: (CoreHaptics)        CHHapticPattern.mm:487   +[CHHapticPattern patternForKey:error:]: Failed to read pattern library data: Error Domain=NSCocoaErrorDomain Code=260 "The file “hapticpatternlibrary.plist” couldn’t be opened because there is no such file." UserInfo={NSFilePath=/Library/Audio/Tunings/Generic/Haptics/Library/hapticpatternlibrary.plist, NSURL=file:///Library/Audio/Tunings/Generic/Haptics/Library/hapticpatternlibrary.plist, NSUnderlyingError=0x600000c2b510 {Error Domain=NSPOSIXErrorDomain Code=2 "No such file or directory"}}
2025-10-04 20:28:43.223590+0800  localhost DietDailyMobile[9600]: (CoreFoundation) [com.apple.CFBundle:strings] Bundle: CFBundle 0x600003b008c0 </Library/Developer/CoreSimulator/Volumes/iOS_23A343/Library/Developer/CoreSimulator/Profiles/Runtimes/iOS 26.0.simruntime/Contents/Resources/RuntimeRoot/System/Library/Frameworks/Foundation.framework> (not loaded), key: Err260.dfuv, value: (null), table: FoundationErrors, localizationNames: (null), result: <same as key>
2025-10-04 20:28:43.223598+0800  localhost DietDailyMobile[9600]: (CoreFoundation) [com.apple.CFBundle:strings] Bundle: CFBundle 0x600003b008c0 </Library/Developer/CoreSimulator/Volumes/iOS_23A343/Library/Developer/CoreSimulator/Profiles/Runtimes/iOS 26.0.simruntime/Contents/Resources/RuntimeRoot/System/Library/Frameworks/Foundation.framework> (not loaded), key: Err260.dfu, value: (null), table: FoundationErrors, localizationNames: (null), result: <same as key>
2025-10-04 20:28:43.223606+0800  localhost DietDailyMobile[9600]: (CoreFoundation) [com.apple.CFBundle:strings] Bundle: CFBundle 0x600003b008c0 </Library/Developer/CoreSimulator/Volumes/iOS_23A343/Library/Developer/CoreSimulator/Profiles/Runtimes/iOS 26.0.simruntime/Contents/Resources/RuntimeRoot/System/Library/Frameworks/Foundation.framework> (not loaded), key: Err260.dfv, value: (null), table: FoundationErrors, localizationNames: (null), result: <same as key>
